"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
0,2018,4.814,1.11,0.11,0.36,1.5,0.07,54.56,0.48,0.03,0,0.79,32.883961,0.13,0.05,0.09,0.14,13.65,0.31,0.67,0.16,0.29,26513460,0,0,0,0,0,0,0,0,0,2.14,0.95,0.11,0.36,1.36,0.09,50.23,0.5,-0.02,0.01,0.82,33.598679,0.09,0.07,-0.01,0.21,13.6,0.32,0.74,0.05,-0.03,38374509,0,0,0,7.429,1,0.11,0.36,1.19,0.1,54.74,0.49,0,0.01,0.82,33.638547,0.06,0.1,0.04,0.28,13.57,0.38,0.84,0.07,0.1,56636544,0,0,1.24953271,0.168421053,0.102941176,-0.222222222,-0.042553191,0.086203464,-0.04,-2.5,-1,-0.036585366,-0.021272205,0.444444444,-0.285714286,-10,-0.333333333,0.003676471,-0.03125,-0.094594595,2.2,-10.66666667,-0.309086665,0,0
0,2010,4.497,1.5,0.28,0,1.02,0.42,31.39,0.3,0.08,11.31,0.25,1.335045,0.01,-0.06,0.48,-0.1,9.35,0.56,0.98,0.24,0.84,-458071,0,0,0,0,1,0,0,0,0,4.515,1.4,0.28,0,1.67,0.74,35.11,0.3,0.08,24,0.39,1.36466,0.16,-0.01,0.39,-0.02,9.48,0.57,0.6,0.19,0.69,-122536,0,0,0,4.487,1.6,0.28,0,1.77,0.87,42.75,0.3,0.12,29.02,0.45,1.214375,0.18,-0.03,0.43,-0.06,9.56,0.59,0.57,0.26,0.72,-328365,0,0,-0.003986711,0.071428571,-0.389221557,-0.432432432,-0.007692308,-0.10595272,0,0,-0.52875,-0.358974359,-0.021701376,-0.9375,5,0.230769231,4,-0.01371308,-0.01754386,0.633333333,0.263157895,0.217391304,2.738256512,0,0
0,2009,1.129,0.86,0.1,0.15,2.9,1.08,52.21,0.4,-0.04,102.47,0.67,12.407232,0.37,0.05,0.02,0.07,12.55,0.61,0.35,0.02,0.03,8860690,1,0,0,0,0,1,0,0,0,4.382,0.97,0.1,0.15,2.63,1.24,57.22,0.38,-0.01,92.94,0.67,12.34474,0.35,-0.07,0.08,-0.11,12.52,0.65,0.38,-0.01,0.12,-13172352,1,1,0,2.448,0.94,0.1,0.15,3.05,0.91,52.6,0.39,-0.02,85.63,0.65,12.097455,0.34,0,0.05,0.01,12.48,0.56,0.33,0.03,0.09,905142,1,0,-0.742355089,-0.113402062,0.102661597,-0.129032258,-0.14516129,-0.087556798,0.052631579,3,0.102539273,0,0.005062237,0.057142857,-1.714285714,-0.75,-1.636363636,0.002396166,-0.061538462,-0.078947368,-3,-0.75,-1.672673339,0,0
0,2011,4.56,1.81,0.04,0.43,2.16,3.19,52.32,0.27,0.09,18.59,0.93,2.302266,0.22,0.06,0.25,0.07,11.13,0.81,0.46,0.09,0.31,2851675,0,0,0,0,1,0,0,1,0,4.514,2.33,0.04,0.43,1.62,4.87,44.99,0.28,0.1,20.38,0.94,2.217247,0.14,-0.01,0.27,-0.01,11.15,0.87,0.62,0.18,0.32,-501000,0,0,1,4.498,2.53,0.04,0.43,1.71,4.87,52.4,0.26,0.14,21.06,0.85,2.081749,0.14,0.11,0.31,0.13,11.2,0.86,0.58,0.22,0.35,5778777,0,0,0.010190518,-0.223175966,0.333333333,-0.344969199,-0.369300912,0.162925094,-0.035714286,-0.1,-0.087831207,-0.010638298,0.038344397,0.571428571,-7,-0.074074074,-8,-0.001793722,-0.068965517,-0.258064516,-0.5,-0.03125,-6.691966068,0,0
0,2015,4.54,3.18,0.06,0.3,1.49,1.41,50.53,0.23,0.32,31.33,0.28,0.495479,0.15,0.02,0.68,0.03,10.16,0.71,0.67,0.62,0.95,342103,0,0,0,0,1,0,0,0,0,4.57,1.91,0.06,0.3,3.6,0.32,36.4,0.26,0.19,11.22,0.25,0.335286,0.52,0.15,0.83,0.74,9.08,0.2,0.28,0.85,4.18,896552,0,0,0,4.577,2.07,0.06,0.3,1.9,0.01,36.57,0.26,0.2,22.95,0.22,0.309016,0.32,0.06,0.81,0.17,9.11,0.36,0.53,0.81,2.24,381204,0,0,-0.006564551,0.664921466,-0.586111111,3.40625,8.76,0.388186813,-0.115384615,0.684210526,1.792335116,0.12,0.477780164,-0.711538462,-0.866666667,-0.180722892,-0.959459459,0.118942731,2.55,1.392857143,-0.270588235,-0.772727273,-0.618423694,0,0
0,2016,4.576,1.11,0.17,0.27,2.87,0.51,42.12,0.46,0.06,35.1,0.36,4.001433,0.27,0.02,0.13,0.05,11.7,0.43,0.35,0.08,0.31,1907536,0,0,1,1,0,0,0,0,0,4.494,1.2,0.17,0.27,2.57,0.51,42.25,0.43,0.11,44.16,0.39,4.557834,0.27,0.02,0.19,0.04,11.69,0.45,0.39,0.13,0.43,1317501,0,0,0,6.599,1.07,0.17,0.27,2.24,0.53,47.16,0.46,0.04,20.91,0.38,4.457875,0.22,0.02,0.12,0.05,11.68,0.46,0.45,0.07,0.26,1775505,0,0,0.018246551,-0.075,0.116731518,0,-0.06097561,-0.003076923,0.069767442,-0.454545455,-0.205163043,-0.076923077,-0.122075749,0,0,-0.315789474,0.25,0.000855432,-0.044444444,-0.102564103,-0.384615385,-0.279069767,0.447844062,0,0
0,2021,3.253,1.24,0.03,0.22,0.75,-2.15,71.12,0.5,-0.19,8.64,1,7.298293,-0.11,-0.01,-0.07,-0.01,13.18,1.49,1.33,0,-0.05,-2763252,1,1,0,0,0,0,1,0,0,3.252,1.22,0.03,0.22,0.77,-1.08,67.36,0.45,-0.19,25.42,0.88,6.106286,-0.21,-0.03,-0.28,-0.01,12.38,2.07,1.3,-0.17,-0.14,-4503662,1,1,0,4.105,1.15,0.03,0.22,0.88,-1.16,73.3,0.4,-0.13,38.59,0.87,6.155522,-0.1,-0.07,-0.19,-0.03,12.39,2.04,1.14,-0.07,-0.09,-11871335,1,1,0.000307503,0.016393443,-0.025974026,0.990740741,0.575129534,0.055819477,0.111111111,0,-0.660110149,0.136363636,0.195209821,-0.476190476,-0.666666667,-0.75,0,0.064620355,-0.280193237,0.023076923,-1,-0.642857143,-0.386443299,0,0
0,2016,2.304,1.76,0.51,0.36,0.39,0.32,48.33,0.66,-0.2,11.63,0.58,4.332533,-0.9,-0.17,-0.29,-0.11,10.64,1.47,2.58,-0.15,-0.2,-4892834,1,1,0,0,1,0,0,0,0,1.519,1.77,0.51,0.36,0.34,0.32,40.78,0.6,-0.13,13.23,0.56,4.238086,-0.84,0.44,-0.16,0.35,10.7,1.28,2.91,-0.09,-0.12,13656657,1,1,0,2.381,1.03,0.51,0.36,0.25,0.32,44.96,0.59,-0.01,15.27,0.6,4.547406,-1.28,0.19,0.06,0.11,10.73,1.71,4.04,0.18,0.03,5976836,1,0,0.51678736,-0.005649718,0.147058824,0,-0.309050773,0.185139774,0.1,0.538461538,-0.120937264,0.035714286,0.022285296,0.071428571,-1.386363636,0.8125,-1.314285714,-0.005607477,0.1484375,-0.113402062,0.666666667,0.666666667,-1.358274649,0,0
0,2015,4.437,1.1,0.1,0.17,3.28,-0.49,49.25,0.23,0.4,0.79,0.51,8.784204,0.06,0.19,0.21,15599299000,13.96,-0.89,0.3,0.19,17204516100,155992990,0,0,0,0,1,0,0,0,1,4.435,1.1,0.1,0.17,4.18,-0.5,47.27,0.24,0.4,0.57,0.7,8.535564,0.07,0.21,0.22,14237039400,13.81,-0.96,0.24,0.21,15443084300,142370394,0,0,1,4.44,1.11,0.1,0.17,2.87,-0.45,48.27,0.23,0.38,1.31,0.73,8.881182,0.05,1.63,0.21,1.14e+11,13.82,-0.75,0.35,0.19,14674973700,1138710186,0,0,0.000450958,0,-0.215311005,-0.02,-0.040816327,0.041887032,-0.041666667,0,0.385964912,-0.271428571,0.029129885,-0.142857143,-0.095238095,-0.045454545,0.095684191,0.010861694,-0.072916667,0.25,-0.095238095,0.114059586,0.095684191,1,1
0,2021,0.343,0.99,0.1,0.41,-0.61,0.33,58.17,0.34,-0.01,4.74,0.71,15.972661,0.77,0.08,0.04,1763367200,12.61,-0.11,-1.63,0.02,838948100,17633672,0,0,0,0,0,1,0,0,0,1.616,0.97,0.1,0.41,-0.61,0.41,51.45,0.32,-0.02,4.29,0.68,15.570555,0.7,0.09,0.01,1862943400,12.62,-0.02,-1.64,0.09,308197200,18629434,0,0,0,8.122,1.09,0.1,0.41,-0.83,0.41,46.46,0.3,0.06,7.3,0.69,16.107942,0.52,0.1,0.13,1.1,12.64,0.09,-1.21,0.1,1.46,20513227,0,0,-0.787747525,0.020618557,0,-0.195121951,4,0.130612245,0.0625,-0.5,0.104895105,0.044117647,0.02582477,0.1,-0.111111111,3,-0.053451007,-0.000792393,4.5,-0.006097561,-0.777777778,1.722114607,-0.053451007,1,0
0,2014,3.867,0.97,0.09,0.48,4.8,0.41,72.95,0.42,-0.03,17.01,0.29,3.345794,0.24,0.06,0.01,0.19,12.19,0.34,0.21,0.04,0.02,8588365,0,0,0,0,0,0,0,0,1,7.079,1,0.09,0.48,2.4,0.3,52.04,0.5,0,18.82,0.29,3.129968,0.11,0.05,0.03,0.18,12.02,0.29,0.42,0.07,0.11,5898422,0,0,1,4.978,1.03,0.09,0.48,2.18,0.35,51.21,0.42,0.02,15.18,0.3,3.175045,0.1,0.03,0.05,0.08,11.99,0.32,0.46,0.02,0.16,2909035,0,0,-0.453736403,-0.03,1,0.366666667,0.243902439,0.401806303,-0.16,-3,-0.096174283,0,0.068954699,1.181818182,0.2,-0.666666667,0.055555556,0.014143095,0.172413793,-0.5,-0.428571429,-0.818181818,0.456044515,0,0
0,2021,8.333,1.09,0.26,0.24,2.85,0.01,56.3,0.31,0.09,2.02,0.63,23.111676,0.26,0.11,0.13,0.71,14.08,0.15,0.35,0.09,0.85,95831752,0,0,0,0,0,0,0,0,1,4.837,1.06,0.26,0.24,0.29,0.07,49.65,0.31,0.06,3.64,0.62,21.044803,-0.83,0.21,0.08,0.17,14.03,1.22,3.51,0.09,0.07,180363032,0,0,1,8.504,1.09,0.26,0.24,1.96,0,46.99,0.28,0.07,0.23,0.6,20.020781,0.1,0.09,0.14,0.84,13.58,0.11,0.51,0.1,1.34,48994161,0,0,0.722762043,0.028301887,8.827586207,-0.857142857,-1.032258065,0.133937563,0,0.5,-0.445054945,0.016129032,0.098212989,-1.313253012,-0.476190476,0.625,3.176470588,0.003563792,-0.87704918,-0.9002849,0,11.14285714,-0.468672982,0,0
0,2020,6.286,0.73,0.52,0,0.27,-4.31,56.11,0.29,0.04,80.61,0.64,9.71824,-0.6,-0.3,0.02,-0.28,14.42,1.05,3.69,0.03,0.02,-380775892,1,0,0,0,0,0,0,0,0,5.783,1.67,0.52,0,0.3,0.93,48.96,0.21,0.33,26.84,0.67,10.042388,-0.4,0.08,0.16,0.1,14.53,0.78,3.33,0.26,0.21,113322899,1,0,0,2.696,0.94,0.52,0,0.75,1.16,66.41,0.31,-0.03,76.45,0.66,11.373421,-0.12,0.16,-0.01,0.21,14.08,0.73,1.34,-0.3,-0.02,142150129,1,1,0.086979077,-0.562874251,-0.1,-5.634408602,-6.664772727,0.146037582,0.380952381,-0.878787879,2.003353204,-0.044776119,-0.03227798,0.5,-4.75,-0.875,-3.8,-0.007570544,0.346153846,0.108108108,-0.884615385,-0.904761905,-4.360096639,0,0
0,2020,1.521,0.95,0.29,0.34,7.91,0.03,43.1,0.31,-0.09,0.01,0.63,11.479313,0.63,0.05,-0.02,0.47,14.12,0.11,0.13,0.05,-0.2,51286822,0,0,0,0,0,0,0,0,0,7.827,1.03,0.29,0.34,11.99,0.01,51.57,0.27,0.04,0.01,0.55,11.408078,0.67,0.11,0.05,1.54,14.01,0.07,0.08,0.1,0.74,90812403,0,0,0,5.049,1.01,0.29,0.34,11.96,0.32,52.09,0.42,0.02,0.02,0.56,10.758808,0.68,0.09,0.04,1.49,13.88,0.06,0.08,0.08,0.6,68860166,0,0,-0.805672672,-0.077669903,-0.34028357,2,0.625,-0.164242777,0.148148148,-3.25,0,0.145454545,0.00624426,-0.059701493,-0.545454545,-1.4,-0.694805195,0.007851535,0.571428571,0.625,-0.5,-1.27027027,-0.435244302,0,0
0,2020,4.543,1.06,0.04,0.2,-0.34,0.32,68.02,0.3,0.12,102.43,0.62,10.904271,2.31,0.22,0.21,5227451600,12.76,-1.72,-2.96,0.22,5179801800,52274516,0,0,0,0,0,0,0,1,0,7.21,1.11,0.04,0.2,-5.41,0.32,386.64,0.29,0.22,124.9,0.58,9.983165,0.95,0.11,0.15,5686191900,13.54,-0.15,-0.18,0.13,8089212000,56861919,0,0,1,4.553,1.1,0.04,0.2,4418.52,0.32,45.45,0.33,0.18,0,0.57,9.398895,0.81,0.12,0.13,669.69,13.58,0,0,0.11,688.66,67671155,0,0,-0.369902913,-0.045045045,-0.93715342,0,3.846153846,-0.824074074,0.034482759,-0.454545455,-0.179903923,0.068965517,0.09226593,1.431578947,1,0.4,-0.08067619,-0.05760709,10.46666667,15.44444444,0.692307692,-0.359665466,-0.08067619,1,0
0,2021,7.538,1.11,0,0.3,2.49,0.24,39.79,0.39,0.06,118.06,0.75,6.930262,0.32,0.08,0.13,0.22,12.66,0.37,0.4,0.24,0.35,17916135,0,0,0,0,0,0,0,0,1,3.274,0.88,0,0.3,1.82,0.21,37.3,0.46,-0.06,91.86,0.71,6.697199,0.22,-0.15,0.01,-0.36,12.58,0.4,0.55,-0.01,0.03,-29459042,0,1,1,8.525,1.06,0,0.3,3.39,0.02,39.57,0.43,0.04,91.92,0.76,7.056459,0.4,0.02,0.12,0.09,12.48,0.18,0.3,0.1,0.69,3020701,0,0,1.302382407,0.261363636,0.368131868,0.142857143,-0.134328358,0.066756032,-0.152173913,-2,0.285216634,0.056338028,0.034800071,0.454545455,-1.533333333,12,-1.611111111,0.0063593,-0.075,-0.272727273,-25,10.66666667,-1.608170999,0,0
0,2009,7.132,1.25,0.06,0.3,5.39,2.04,45.74,0.39,0.06,88.15,0.36,1.720725,0.43,0.1,0.2,0.15,9.87,0.7,0.19,0.1,0.28,1379747,0,0,0,1,0,0,0,0,0,6.633,1.5,0.06,0.3,3.34,3.3,54.82,0.38,0.08,65.1,0.35,1.619436,0.32,0.11,0.23,0.13,9.84,0.8,0.3,0.12,0.28,1388894,0,0,0,8.294,1.65,0.06,0.3,2.8,7.16,49.63,0.41,0.05,48.13,0.35,1.679672,0.27,0.1,0.19,0.11,9.74,0.9,0.36,0.1,0.22,1135788,0,0,0.075229911,-0.166666667,0.613772455,-0.381818182,-0.41,-0.165632981,0.026315789,-0.25,0.354070661,0.028571429,0.062545849,0.34375,-0.090909091,-0.130434783,0.153846154,0.00304878,-0.125,-0.366666667,-0.166666667,0,-0.006585816,0,0
0,2014,2.884,0.96,0.1,0.25,0.41,0.32,48.4,0.33,-0.03,78.1,0.41,7.113175,-0.32,-0.41,0.03,-0.77,13.01,0.53,2.45,0.03,0.06,-128901422,1,0,1,0,0,0,0,1,0,7.526,1.06,0.1,0.25,5.67,-0.01,47.79,0.38,0.09,59.69,0.5,8.590451,0.3,0.14,0.08,2.46,12.94,0.06,0.18,0.12,1.4,41522376,0,0,1,5.848,1.13,0.1,0.25,3.55,0.32,48.83,0.35,0.15,114.44,0.59,9.492589,0.19,0.16,0.11,0.54,13.08,0.3,0.28,0.14,0.38,54168547,0,0,-0.61679511,-0.094339623,-0.927689594,-33,18,0.012764177,-0.131578947,-1.333333333,0.308426872,-0.18,-0.171967223,-2.066666667,-3.928571429,-0.625,-1.31300813,0.005409583,7.833333333,12.61111111,-0.75,-0.957142857,-4.104384537,0,0
0,2014,4.457,1.14,0.04,0.44,2.5,-0.49,47.62,0.27,0.32,0.06,0.67,5.806303,0.08,0.17,0.3,4557640500,12.87,-0.86,0.4,0.17,8092941100,45576405,0,0,0,0,1,0,0,1,0,4.455,1.15,0.04,0.44,2.61,-0.72,46.83,0.28,0.31,0.11,0.54,5.916174,0.16,0.31,0.56,4439592300,12.22,-2.22,0.38,0.32,7913971400,44395923,0,0,1,4.455,1.16,0.04,0.44,2.36,-0.68,46.51,0.27,0.29,0.15,0.5,5.600306,0.14,0.29,0.52,4190575400,12.25,-1.83,0.42,0.29,7546617000,41905754,0,0,0.000448934,-0.008695652,-0.042145594,-0.319444444,-0.333333333,0.016869528,-0.035714286,0.032258065,-0.454545455,0.240740741,-0.018571293,-0.5,-0.451612903,-0.464285714,0.026589874,0.053191489,-0.612612613,0.052631579,-0.46875,0.022614398,0.026589874,1,1
0,2017,0.963,0.99,0.19,0.45,2.54,-0.76,49.02,0.5,-0.01,3.24,0.23,1.714005,0.25,0.03,0.08,45350100,9.85,-2.56,0.39,0.02,111149500,453501,0,0,0,1,1,0,0,1,0,2.315,0.97,0.19,0.45,3.18,-0.75,55.47,0.53,-0.04,0.21,0.23,1.74575,0.28,-0.04,-0.03,-59594500,9.87,-2.44,0.31,-0.03,-34739800,-595945,0,1,1,0.114,1,0.19,0.45,2.72,-0.75,0.28,0.5,0,0.12,0.29,2.025866,0.26,0.16,0.08,220050700,9.9,-2.39,0.37,0.1,113572100,2200507,0,0,-0.584017279,0.020618557,-0.201257862,0.013333333,0.014084507,-0.11627907,-0.056603774,-0.75,14.42857143,0,-0.018184162,-0.107142857,-1.75,-3.666666667,-1.760977943,-0.002026342,0.049180328,0.258064516,-1.666666667,-4.199485892,-1.760977943,1,1
0,2020,7.209,1.16,0.04,0.31,1.24,1.12,23.58,0.43,0.06,-2.14,0.75,5.740964,0.03,0.12,0.17,0.2,12.43,0.59,0.8,0.12,0.28,20424408,0,0,0,0,1,0,0,0,0,6.602,1.37,0.04,0.31,2.64,2.59,55.89,0.42,0.1,-1.3,0.78,6.103318,0.13,0.1,0.18,0.14,12.57,0.74,0.38,0.1,0.24,20502351,0,0,0,4.584,1.81,0.04,0.31,2.09,4.92,51.15,0.41,0.14,-2.51,0.71,5.395444,0.08,0.13,0.21,0.15,12.55,0.84,0.48,0.13,0.25,25139074,0,0,0.091941836,-0.153284672,-0.53030303,-0.567567568,-0.508591065,-0.578099839,0.023809524,-0.4,0.646153846,-0.038461538,-0.059370002,-0.769230769,0.2,-0.055555556,0.428571429,-0.011137629,-0.202702703,1.105263158,0.2,0.166666667,-0.003801662,0,0
0,2021,5.789,1.33,0.03,0.22,9.94,0.32,44.51,0.46,0.21,108.67,0.29,2.021999,0.5,0.14,0.35,2.51,11.1,0.06,0.1,0.36,6.22,6453851,0,0,1,0,0,0,1,0,0,5.821,1.3,0.03,0.22,9.74,0,40.81,0.5,0.19,119.46,0.28,1.828155,0.53,0.09,0.31,1.41,10.94,0.06,0.1,0.41,4.71,3595279,0,0,0,4.576,1.39,0.03,0.22,8.53,0.01,30.73,0.47,0.21,119.79,0.32,1.779792,0.55,0.05,0.39,0.56,10.86,0.08,0.12,0.45,4.72,1655868,0,0,-0.005497337,0.023076923,0.020533881,32,-0.142857143,0.090664053,-0.08,0.105263158,-0.090323121,0.035714286,0.106032585,-0.056603774,0.555555556,0.129032258,0.780141844,0.014625229,0,0,-0.12195122,0.32059448,0.795090451,0,0
0,2020,0.441,0.94,0.01,0.27,0.84,-0.02,40,0.35,-0.04,0.49,0.57,16.089977,-0.05,0.42,0.01,1.55,13.01,0.27,1.19,-0.04,0.04,129859368,1,1,0,0,0,0,1,0,0,3.886,0.77,0.01,0.27,2.2,1.56,39.8,0.34,-0.05,1.16,0.61,17.21326,0.13,0.06,-0.01,0.09,12.89,0.65,0.45,-0.01,-0.02,15780232,0,1,0,3.259,0.66,0.01,0.27,2.02,1.96,40.98,0.36,-0.07,0.21,0.61,15.997416,0.11,0.09,-0.04,0.13,12.86,0.7,0.49,-0.06,-0.05,23440802,0,1,-0.886515697,0.220779221,-0.618181818,-1.012820513,-0.802139037,0.005025126,0.029411765,-0.2,-0.577586207,-0.06557377,-0.065256843,-1.384615385,6,-2,16.22222222,0.009309542,-0.584615385,1.644444444,3,-3,7.229243271,0,0
0,2016,3.633,0.86,0.04,0.42,2.64,1.54,64.74,0.37,-0.07,68.87,0.55,13.670693,0.18,0,0.02,0,14.12,0.65,0.38,0.01,0.03,2767194,0,0,0,0,0,0,0,0,1,3.321,0.83,0.04,0.42,2.83,1.49,58.3,0.37,-0.1,79.36,0.58,12.628366,0.18,-0.01,0.01,-0.01,14.08,0.64,0.35,0.02,0.02,-7272551,0,0,1,3.329,0.82,0.04,0.42,2.39,1.39,59.89,0.38,-0.12,75.12,0.53,11.547562,0.14,-0.01,0.01,-0.01,14.06,0.62,0.42,-0.01,0.02,-8130383,0,1,0.093947606,0.036144578,-0.067137809,0.033557047,0.04519774,0.110463122,0,-0.3,-0.13218246,-0.051724138,0.082538549,0,-1,1,-1,0.002840909,0.015625,0.085714286,-0.5,0.5,-1.380498397,0,0
0,2019,4.467,1.11,0.2,0.27,1.92,-0.64,45.56,0.35,0.17,0.25,0.29,4.135543,0.12,0.42,0.31,2521796300,11.36,-1.42,0.52,0.29,1869823000,25217963,0,0,0,0,1,0,1,0,0,4.392,1.1,0.2,0.27,1.97,-0.59,-0.01,0.36,0.14,0.22,0.38,3.946538,0.12,0.21,0.26,1213437000,11.31,-1.12,0.51,0.23,1465790300,12134370,0,0,0,4.393,1.09,0.2,0.27,1.81,-0.52,0.51,0.36,0.12,0.3,0.3,3.208698,0.11,0.36,0.19,2169454200,11.36,-0.8,0.55,0.18,1130955300,21694542,0,0,0.017076503,0.009090909,-0.025380711,0.084745763,0.113207547,-4557,-0.027777778,0.214285714,0.136363636,-0.236842105,0.047891342,0,1,0.192307692,1.078225981,0.004420866,0.267857143,0.019607843,0.260869565,0.275641543,1.078225981,1,1
0,2017,4.476,1.37,0.02,0.29,1.15,2.88,28.45,0.4,0.09,0.79,0.47,9.349653,0.1,0.02,0.05,0.02,13.93,0.92,0.87,0.02,0.06,16228175,0,0,0,0,0,0,0,1,0,5.804,1.12,0.02,0.29,1.24,3.83,21.24,0.43,0.03,0.64,0.44,8.735533,0.12,0.04,0.05,0.04,13.47,0.9,0.81,0.03,0.05,17451430,0,0,1,1.641,0.98,0.02,0.29,0.23,0.32,31,0.45,0,0.48,0.43,8.157887,-0.66,0.2,0.14,0.24,12.69,0.86,4.37,0.01,0.16,45928763,1,0,-0.228807719,0.223214286,-0.072580645,-0.248041775,0.2172949,0.339453861,-0.069767442,2,0.234375,0.068181818,0.070301377,-0.166666667,-0.5,0,-0.5,0.034149963,0.022222222,0.074074074,-0.333333333,0.2,-0.070094829,0,0
0,2011,3.82,0.92,0.04,0.42,1.41,1.44,36.42,0.61,-0.03,41.87,0.8,20.824201,0.07,0.01,0.01,0.02,14.12,0.66,0.71,0.02,0.02,11163149,0,0,0,0,0,0,0,0,1,0.743,0.96,0.04,0.42,1.57,1.47,32.69,0.52,-0.02,52.72,0.77,20.392972,0.09,0.06,0.02,0.08,14.08,0.66,0.64,0.05,0.03,50388377,0,0,1,7.85,1.09,0.04,0.42,1.53,1.77,32.01,0.51,0.03,65.09,0.77,20.088121,0.09,0.07,0.06,0.1,14.04,0.7,0.65,0.05,0.09,62659041,0,0,4.141318977,-0.041666667,-0.101910828,-0.020408163,0.005181347,0.114102172,0.173076923,0.5,-0.205804249,0.038961039,0.021145961,-0.222222222,-0.833333333,-0.5,-0.75,0.002840909,0,0.109375,-0.6,-0.333333333,-0.778457857,0,0
0,2013,1.472,0.91,0.07,0.5,1.37,0.44,51.12,0.47,-0.06,19.27,0.72,9.463533,0.06,0.13,0,0.31,12.97,0.42,0.73,0.13,-0.01,39322000,0,0,0,0,0,0,0,0,0,2.321,0.92,0.07,0.5,0.66,0.24,48.51,0.52,-0.04,19.76,0.71,9.24548,-0.13,-0.01,0.02,-0.01,12.86,0.5,1.52,0.03,0.03,-1822422,1,0,0,2.115,0.99,0.07,0.5,1.41,0.64,50.82,0.51,-0.01,30.31,0.75,9.207974,0.08,0.04,0.05,0.07,12.87,0.5,0.71,0.08,0.1,9874111,0,0,-0.365790607,-0.010869565,1.075757576,0.833333333,-0.267326733,0.05380334,-0.096153846,0.5,-0.024797571,0.014084507,0.023584822,-1.461538462,-14,-1,-32,0.008553655,-0.16,-0.519736842,3.333333333,-1.333333333,-22.57678079,0,0
0,2016,4.459,1.15,0.07,0.24,3.26,-0.81,48.23,0.3,0.34,0.04,0.67,9.130767,0.23,0.45,0.74,4745656800,11.92,-3.63,0.31,0.69,7722266300,47456568,0,0,0,0,1,0,1,0,0,4.469,1.15,0.07,0.24,3.19,-0.81,50.1,0.31,0.32,0.04,0.64,8.831925,0.26,0.49,0.79,4518503500,11.79,-3.73,0.31,0.71,7288801300,45185035,0,0,0,4.49,1.14,0.07,0.24,2.77,-0.8,46.71,0.32,0.29,-1.46,0.67,8.260352,0.22,0.45,0.66,4069768200,11.78,-3.28,0.36,0.6,6008060800,40697682,0,0,-0.002237637,0,0.021943574,0,-0.012658228,-0.037325349,-0.032258065,0.0625,0,0.046875,0.033836565,-0.115384615,-0.081632653,-0.063291139,0.050271799,0.011026293,-0.026809651,0,-0.028169014,0.059469998,0.050271799,1,1
